Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,3340.000000,3345.050049,3276.399902,3289.250000,3016.954346,174560
2018-01-02,3309.000000,3348.000000,3280.000000,3294.750000,3021.998779,297721
2018-01-03,3310.000000,3310.199951,3231.550049,3241.050049,2972.744141,372267
2018-01-04,3244.000000,3274.250000,3219.000000,3264.449951,2994.207275,256909
2018-01-05,3263.000000,3294.000000,3244.050049,3279.850098,3008.332275,113508
2018-01-08,3285.100098,3296.699951,3265.250000,3275.750000,3004.571533,120330
2018-01-09,3276.000000,3284.500000,3231.050049,3243.500000,2974.991455,324363
2018-01-10,3228.250000,3240.000000,3200.199951,3207.399902,2941.879883,296961
2018-01-11,3210.000000,3220.300049,3180.149902,3193.399902,2929.039063,324132
2018-01-12,3208.899902,3214.000000,3152.250000,3175.350098,2912.483154,193239
2018-01-15,3182.199951,3189.000000,3154.500000,3166.000000,2903.907227,109156
2018-01-16,3176.000000,3185.000000,3140.050049,3160.050049,2898.449707,175692
2018-01-17,3158.000000,3216.600098,3154.350098,3194.149902,2929.726563,224799
2018-01-18,3210.000000,3241.899902,3191.000000,3201.199951,2936.193359,282478
2018-01-19,3207.800049,3223.750000,3173.449951,3210.399902,2944.631592,143928
2018-01-22,3200.000000,3283.000000,3200.000000,3274.500000,3003.425049,223845
2018-01-23,3280.000000,3324.000000,3272.050049,3295.949951,3023.099365,324780
2018-01-24,3295.000000,3349.949951,3277.050049,3341.550049,3064.924561,402759
2018-01-25,3344.000000,3345.899902,3295.000000,3311.699951,3037.545410,246647
2018-01-29,3317.000000,3377.949951,3293.550049,3363.899902,3085.424072,365342
2018-01-30,3373.949951,3404.949951,3341.100098,3358.300049,3080.287842,425678
2018-01-31,3348.000000,3385.800049,3256.149902,3337.149902,3060.888672,275934
2018-02-01,3340.000000,3421.199951,3290.000000,3412.949951,3130.413818,439064
2018-02-02,3419.000000,3468.350098,3166.949951,3241.300049,2972.973633,1269438
2018-02-05,3200.000000,3233.000000,3140.600098,3185.550049,2921.838867,585934
2018-02-06,3005.000000,3157.949951,3005.000000,3135.100098,2875.565186,270751
2018-02-07,3198.300049,3198.300049,3125.199951,3135.550049,2875.978027,223029
2018-02-08,3155.000000,3189.949951,3131.899902,3157.949951,2896.523438,202895
2018-02-09,3129.000000,3142.500000,3080.850098,3099.250000,2842.683105,175504
2018-02-12,3134.000000,3162.899902,3082.000000,3154.100098,2892.992432,239055
2018-02-14,3155.000000,3159.949951,3100.000000,3109.750000,2852.313721,286070
2018-02-15,3125.000000,3167.100098,3097.550049,3143.500000,2883.269775,148715
2018-02-16,3158.000000,3158.000000,3095.550049,3103.899902,2846.947998,132450
2018-02-19,3110.000000,3117.500000,3010.000000,3030.600098,2779.716309,219206
2018-02-20,3032.000000,3070.500000,3010.750000,3049.850098,2797.372559,236222
2018-02-21,3080.899902,3081.550049,3003.100098,3012.600098,2763.206543,275688
2018-02-22,3014.800049,3014.800049,2966.000000,2974.300049,2728.076904,369716
2018-02-23,2988.000000,3007.949951,2960.100098,2986.399902,2739.175049,377558
2018-02-26,3004.000000,3044.000000,3000.899902,3008.699951,2759.629150,203189
2018-02-27,3040.000000,3058.000000,3022.000000,3034.699951,2783.476563,325597
2018-02-28,3010.000000,3056.649902,2990.000000,3020.600098,2770.543945,519406
2018-03-01,3067.100098,3080.000000,3008.050049,3020.899902,2770.818848,503301
2018-03-05,3020.899902,3020.899902,2931.750000,2943.550049,2699.872314,287300
2018-03-06,2969.899902,2976.050049,2883.250000,2899.199951,2659.193848,258501
2018-03-07,2898.000000,2940.000000,2875.000000,2903.899902,2663.504639,185188
2018-03-08,2919.699951,2945.000000,2891.100098,2923.899902,2681.848877,143854
2018-03-09,2934.000000,2966.899902,2918.149902,2935.399902,2692.396973,205178
2018-03-12,2956.000000,2966.000000,2931.000000,2957.750000,2712.896973,246428
2018-03-13,2959.000000,3004.000000,2952.949951,2971.750000,2725.737793,287288
2018-03-14,2963.000000,2969.000000,2936.000000,2950.550049,2706.292969,225181
2018-03-15,2960.000000,2971.899902,2936.500000,2948.750000,2704.642090,181457
2018-03-16,2940.000000,2958.000000,2890.350098,2910.449951,2669.512451,338593
2018-03-19,2913.550049,2920.850098,2842.649902,2849.449951,2613.562256,231927
2018-03-20,2843.899902,2888.250000,2830.300049,2873.000000,2635.162842,227109
2018-03-21,2889.949951,2890.449951,2835.350098,2851.800049,2615.717773,231405
2018-03-22,2851.899902,2873.750000,2822.000000,2834.949951,2600.262451,325295
2018-03-23,2814.899902,2817.250000,2745.000000,2789.949951,2558.987793,451122
2018-03-26,2788.000000,2864.750000,2732.050049,2848.649902,2612.828613,299008
2018-03-27,2861.000000,2863.899902,2791.000000,2798.300049,2566.646729,304403
2018-03-28,2775.000000,2792.300049,2735.550049,2744.699951,2517.483887,680019
2018-04-02,2755.000000,2815.949951,2749.000000,2808.949951,2576.415039,396178
2018-04-03,2790.000000,2829.899902,2785.000000,2792.000000,2560.868164,324121
2018-04-04,2807.000000,2816.000000,2746.250000,2766.000000,2537.020752,308672
2018-04-05,2790.000000,2815.949951,2782.399902,2808.149902,2575.681396,341534
2018-04-06,2814.949951,2824.050049,2776.250000,2786.399902,2555.731689,282872
2018-04-09,2788.000000,2803.949951,2767.350098,2772.449951,2542.936768,270316
2018-04-10,2790.000000,2799.000000,2762.449951,2766.449951,2537.433350,298049
2018-04-11,2775.000000,2780.000000,2751.000000,2755.550049,2527.435791,275482
2018-04-12,2777.000000,2780.000000,2757.000000,2763.199951,2534.452393,349414
2018-04-13,2769.449951,2806.000000,2759.250000,2786.199951,2555.548340,400416
2018-04-16,2783.699951,2841.449951,2776.100098,2838.300049,2603.335449,479220
2018-04-17,2845.000000,2875.300049,2840.000000,2864.199951,2627.091064,562666
2018-04-18,2879.000000,2879.000000,2845.699951,2862.050049,2625.119385,352687
2018-04-19,2865.000000,2865.000000,2841.149902,2857.949951,2621.358643,283973
2018-04-20,2853.800049,2870.050049,2801.050049,2852.699951,2616.543213,466032
2018-04-23,2852.800049,2880.000000,2820.000000,2852.149902,2616.038574,235602
2018-04-24,2856.100098,2897.300049,2850.000000,2886.800049,2647.820313,261691
2018-04-25,2885.000000,2911.949951,2864.550049,2900.350098,2660.248535,319384
2018-04-26,2924.000000,2924.000000,2877.000000,2884.949951,2646.123535,387123
2018-04-27,2890.000000,2960.000000,2890.000000,2947.149902,2703.174316,365533
2018-04-30,2972.949951,2977.500000,2928.850098,2952.600098,2708.173340,122656
2018-05-02,3019.649902,3043.399902,2950.050049,2965.949951,2720.417969,523589
2018-05-03,2994.949951,2994.949951,2951.100098,2975.199951,2728.902100,382125
2018-05-04,2985.000000,2986.000000,2885.000000,2888.649902,2649.517090,266727
2018-05-07,2894.000000,2942.949951,2890.649902,2915.300049,2673.961182,235635
2018-05-08,2915.000000,2929.800049,2886.000000,2892.250000,2652.819336,132638
2018-05-09,2890.000000,2904.699951,2865.100098,2872.000000,2634.245605,155763
2018-05-10,2882.000000,2894.949951,2820.050049,2827.500000,2593.429443,222907
2018-05-11,2845.000000,2845.000000,2801.000000,2815.449951,2582.376953,286976
2018-05-14,2830.000000,2850.000000,2792.500000,2831.949951,2597.510986,142564
2018-05-15,2819.000000,2877.000000,2807.750000,2823.649902,2589.898193,256661
2018-05-16,2813.000000,2826.800049,2785.300049,2811.899902,2579.120850,262982
2018-05-17,2821.000000,2830.100098,2787.000000,2815.449951,2582.376953,162490
2018-05-18,2845.000000,2915.000000,2755.600098,2787.500000,2556.740723,1811320
2018-05-21,2774.949951,2774.949951,2703.500000,2720.550049,2495.333252,393470
2018-05-22,2730.000000,2826.000000,2725.050049,2808.500000,2576.002441,512096
2018-05-23,2821.800049,2832.149902,2766.000000,2774.949951,2545.229736,243631
2018-05-24,2770.000000,2814.600098,2716.149902,2732.800049,2506.569092,275197
2018-05-25,2754.949951,2775.600098,2723.000000,2758.500000,2530.141602,298273
