Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,571.500000,585.400024,571.250000,574.049988,564.553894,5314142
2018-01-02,577.000000,582.000000,567.200012,572.150024,562.685364,3839130
2018-01-03,575.000000,578.950012,567.000000,569.049988,559.636536,2182632
2018-01-04,572.000000,583.950012,560.099976,581.200012,571.585632,6246746
2018-01-05,585.000000,587.349976,575.299988,578.750000,569.176147,4600683
2018-01-08,588.000000,604.599976,586.150024,591.599976,581.813538,10475190
2018-01-09,597.000000,598.000000,584.349976,586.500000,576.797913,4025566
2018-01-10,590.799988,594.000000,581.400024,585.099976,575.421082,2929462
2018-01-11,585.750000,598.500000,580.500000,587.950012,578.223938,5930449
2018-01-12,590.000000,591.450012,579.599976,583.450012,573.798401,2842683
2018-01-15,586.799988,586.799988,574.500000,576.450012,566.914185,4456611
2018-01-16,577.349976,583.950012,572.150024,577.700012,568.143494,4868363
2018-01-17,583.000000,585.900024,576.700012,583.750000,574.093384,4812606
2018-01-18,586.000000,589.450012,574.299988,576.700012,567.160095,3679687
2018-01-19,580.000000,580.650024,567.599976,572.099976,562.636108,4693971
2018-01-22,573.000000,578.900024,568.849976,576.150024,566.619141,3072409
2018-01-23,579.000000,585.849976,575.500000,579.349976,569.766174,4790590
2018-01-24,577.000000,596.500000,575.099976,586.549988,576.847107,7168397
2018-01-25,591.000000,596.000000,578.000000,579.849976,570.257935,4213982
2018-01-29,581.049988,594.200012,578.349976,587.950012,578.223938,6006564
2018-01-30,585.700012,594.750000,580.049988,591.950012,582.157837,3542190
2018-01-31,590.000000,594.900024,575.049988,579.900024,570.307129,4781423
2018-02-01,580.000000,580.000000,549.549988,554.299988,545.130554,8789899
2018-02-02,552.000000,567.349976,544.650024,551.200012,542.081909,10873325
2018-02-05,538.799988,560.450012,533.549988,557.450012,548.228516,4734366
2018-02-06,537.000000,554.500000,531.200012,551.799988,542.671997,6325143
2018-02-07,556.000000,557.450012,542.599976,549.500000,540.410034,5110233
2018-02-08,540.049988,587.000000,533.799988,584.099976,574.437622,13707589
2018-02-09,570.099976,586.000000,570.099976,582.700012,573.060791,3796079
2018-02-12,586.000000,608.950012,585.000000,589.150024,579.404114,10261511
2018-02-14,590.950012,591.799988,571.200012,574.799988,565.291504,6630066
2018-02-15,565.400024,584.950012,565.400024,575.750000,566.225708,10715444
2018-02-16,575.400024,577.549988,563.349976,575.250000,565.734009,6640151
2018-02-19,575.000000,577.250000,553.549988,561.400024,552.113159,3518880
2018-02-20,564.650024,566.650024,557.000000,559.500000,550.244568,2481944
2018-02-21,560.049988,563.000000,511.299988,525.750000,517.052856,21898950
2018-02-22,527.500000,547.000000,524.000000,541.450012,532.493164,12473655
2018-02-23,550.000000,575.250000,546.000000,569.650024,560.226746,30844893
2018-02-26,570.000000,571.900024,553.349976,555.950012,546.753296,8083731
2018-02-27,555.950012,563.450012,542.049988,544.799988,535.787720,6920945
2018-02-28,543.000000,552.349976,532.650024,535.349976,526.494080,8366660
2018-03-01,537.950012,541.500000,533.250000,535.400024,526.543274,4264631
2018-03-05,535.099976,552.700012,527.049988,548.549988,539.475708,7343286
2018-03-06,561.000000,563.000000,530.000000,531.750000,522.953613,9825945
2018-03-07,532.000000,534.150024,520.099976,524.849976,516.167725,6282066
2018-03-08,529.700012,530.500000,509.500000,514.599976,506.087311,9316674
2018-03-09,514.000000,519.900024,505.000000,506.799988,498.416351,4996423
2018-03-12,511.000000,516.000000,506.549988,512.650024,504.169586,4632925
2018-03-13,512.650024,525.500000,512.650024,523.299988,514.643372,4795084
2018-03-14,523.299988,523.299988,516.099976,520.099976,511.496307,2469628
2018-03-15,520.000000,529.000000,514.750000,516.450012,507.906708,3013808
2018-03-16,512.049988,522.000000,501.299988,503.049988,494.728394,8924919
2018-03-19,506.799988,508.549988,496.000000,497.649994,489.417694,5580228
2018-03-20,496.750000,511.000000,493.750000,508.750000,500.334106,4615574
2018-03-21,513.950012,515.599976,502.549988,504.500000,496.154388,3986735
2018-03-22,520.000000,521.000000,505.100006,508.399994,499.989899,8691889
2018-03-23,501.799988,506.750000,497.549988,502.399994,494.089142,5098042
2018-03-26,502.399994,506.899994,496.100006,503.200012,494.875916,4203954
2018-03-27,506.000000,512.250000,503.200012,505.100006,496.744507,4458072
2018-03-28,504.000000,504.700012,492.000000,495.100006,486.909912,6856832
