Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,7900.000000,7901.600098,7828.600098,7863.200195,7475.425293,6606
2018-01-02,7855.000000,7923.049805,7843.000000,7863.549805,7475.757324,65613
2018-01-03,7900.000000,7935.000000,7850.149902,7860.100098,7472.478516,27948
2018-01-04,7865.000000,7902.200195,7839.000000,7869.250000,7481.176270,27902
2018-01-05,7846.299805,7884.000000,7841.000000,7856.750000,7469.293457,9970
2018-01-08,7830.000000,7968.549805,7830.000000,7941.149902,7549.531738,35919
2018-01-09,7941.149902,7968.850098,7688.000000,7779.250000,7395.615234,58444
2018-01-10,7850.000000,7866.600098,7779.299805,7846.649902,7459.690918,22046
2018-01-11,7854.799805,7910.000000,7808.350098,7874.299805,7485.977539,47060
2018-01-12,7878.000000,7900.049805,7745.049805,7789.250000,7405.121582,32341
2018-01-15,7815.000000,7860.000000,7745.000000,7757.950195,7375.366211,26404
2018-01-16,7760.000000,7824.950195,7722.000000,7774.600098,7391.194336,27957
2018-01-17,7799.700195,7815.000000,7676.600098,7761.899902,7379.121582,70240
2018-01-18,7830.000000,7830.000000,7686.600098,7736.200195,7354.687988,30001
2018-01-19,7800.000000,7800.000000,7667.000000,7680.649902,7301.876953,19037
2018-01-22,7667.549805,7715.000000,7640.149902,7667.000000,7288.900391,31062
2018-01-23,7699.000000,7699.000000,7585.000000,7599.700195,7224.919922,36738
2018-01-24,7630.000000,7633.950195,7548.500000,7592.899902,7218.454590,15863
2018-01-25,7553.000000,7625.600098,7433.000000,7490.750000,7121.342773,37438
2018-01-29,7530.000000,7586.950195,7460.000000,7530.850098,7159.465332,46573
2018-01-30,7520.000000,7521.250000,7405.049805,7455.899902,7088.211426,28872
2018-01-31,7483.950195,7514.000000,7416.200195,7469.149902,7100.807617,24839
2018-02-01,7499.000000,7536.950195,7280.000000,7310.850098,6950.314453,106395
2018-02-02,7300.000000,7415.000000,7125.000000,7135.450195,6783.563965,64413
2018-02-05,7130.000000,7199.000000,6997.649902,7134.700195,6782.851074,55575
2018-02-06,7000.000000,7035.100098,6985.000000,7016.299805,6670.290039,68219
2018-02-07,7097.950195,7116.000000,6975.799805,7007.000000,6661.448730,40086
2018-02-08,7014.000000,7094.000000,6887.250000,6986.000000,6641.484375,68289
2018-02-09,6973.000000,7033.200195,6922.200195,6969.649902,6625.939941,74532
2018-02-12,6998.000000,7199.000000,6994.049805,7141.899902,6789.695801,104885
2018-02-14,7200.000000,7384.200195,7162.000000,7264.950195,6906.677246,117449
2018-02-15,7500.000000,7645.000000,7427.049805,7583.200195,7209.233398,354436
2018-02-16,7650.000000,7720.000000,7575.000000,7592.850098,7218.407227,76991
2018-02-19,7630.000000,7630.000000,7490.049805,7506.700195,7136.505371,50746
2018-02-20,7520.000000,7605.950195,7520.000000,7572.649902,7199.202637,49865
2018-02-21,7579.000000,7618.600098,7570.500000,7597.549805,7222.875977,73367
2018-02-22,7599.000000,7658.899902,7479.250000,7543.299805,7171.300781,94421
2018-02-23,7573.000000,7618.950195,7526.100098,7582.799805,7208.852051,66464
2018-02-26,7615.000000,7650.000000,7562.149902,7625.250000,7249.210449,65894
2018-02-27,7644.000000,7794.000000,7620.000000,7759.950195,7377.267578,69883
2018-02-28,7759.000000,7874.000000,7718.950195,7761.649902,7378.883301,75576
2018-03-01,7777.000000,7876.000000,7777.000000,7849.399902,7462.306152,61086
2018-03-05,7880.000000,7880.000000,7695.200195,7714.000000,7333.582520,63643
2018-03-06,7763.399902,7780.000000,7650.000000,7688.850098,7309.672363,62306
2018-03-07,7709.899902,7798.000000,7650.350098,7704.450195,7324.502930,61388
2018-03-08,7788.000000,7788.000000,7700.000000,7710.049805,7329.827148,49994
2018-03-09,7767.500000,7767.500000,7642.000000,7657.350098,7279.727051,104310
2018-03-12,7694.799805,7709.000000,7566.000000,7619.000000,7243.267578,28943
2018-03-13,7619.000000,7784.000000,7615.700195,7700.250000,7320.511230,65859
2018-03-14,7701.000000,7715.950195,7616.750000,7647.750000,7270.600098,64620
2018-03-15,7729.000000,7739.000000,7605.200195,7719.850098,7339.145020,65489
2018-03-16,7750.000000,7757.950195,7670.100098,7695.350098,7315.853027,176601
2018-03-19,7722.549805,7724.950195,7627.500000,7663.299805,7285.382324,66918
2018-03-20,7699.899902,7875.000000,7663.700195,7841.450195,7454.748047,135487
2018-03-21,7889.000000,7965.000000,7795.049805,7853.250000,7465.966797,75926
2018-03-22,7848.000000,7916.000000,7817.350098,7840.750000,7454.081543,60100
2018-03-23,7800.000000,7836.649902,7759.600098,7793.799805,7409.447266,97274
2018-03-26,7827.000000,7918.950195,7760.000000,7829.049805,7442.958496,62461
2018-03-27,7899.950195,8154.000000,7861.000000,8112.700195,7712.620605,125000
2018-03-28,8155.000000,8250.000000,8121.000000,8203.549805,7798.989746,124076
2018-04-02,8199.849609,8340.000000,8169.950195,8308.950195,7899.192383,61024
2018-04-03,8299.900391,8379.900391,8279.950195,8343.950195,7932.467773,60612
2018-04-04,8322.000000,8399.000000,8312.000000,8351.049805,7939.217285,66915
2018-04-05,8388.650391,8408.000000,8361.049805,8384.250000,7970.779297,36648
2018-04-06,8384.250000,8400.549805,8315.000000,8346.950195,7935.318848,38544
2018-04-09,8350.000000,8398.000000,8330.099609,8382.250000,7968.878418,54041
2018-04-10,8399.750000,8556.799805,8380.000000,8499.099609,8079.965332,59706
2018-04-11,8499.599609,8506.700195,8378.200195,8476.349609,8058.336914,36711
2018-04-12,8446.000000,8685.000000,8383.000000,8636.950195,8211.018555,83815
2018-04-13,8650.049805,8740.000000,8607.049805,8687.500000,8259.075195,50680
2018-04-16,8704.500000,8780.000000,8650.000000,8749.400391,8317.922852,87657
2018-04-17,8784.500000,9049.000000,8776.000000,9013.599609,8569.091797,117758
2018-04-18,8981.099609,9118.950195,8950.200195,8975.250000,8532.633789,47494
2018-04-19,8975.849609,9198.000000,8964.000000,9145.549805,8694.535156,67268
2018-04-20,9175.000000,9250.000000,9125.000000,9162.000000,8710.173828,43195
2018-04-23,9161.099609,9182.150391,8880.049805,8905.349609,8466.181641,67578
2018-04-24,8919.900391,9020.849609,8808.150391,8822.049805,8386.988281,51022
2018-04-25,8820.000000,8908.299805,8660.049805,8734.549805,8303.804688,84260
2018-04-26,8799.849609,9190.000000,8770.099609,9042.950195,8596.992188,132498
2018-04-27,9015.200195,9129.799805,9006.000000,9061.700195,8614.820313,38931
2018-04-30,9100.000000,9448.000000,9063.950195,9396.549805,8933.157227,66876
2018-05-02,9405.000000,9497.000000,9184.700195,9201.250000,8747.487305,62931
2018-05-03,9272.000000,9289.900391,9055.099609,9098.650391,8649.949219,46201
2018-05-04,9140.200195,9157.950195,9084.700195,9111.400391,8662.070313,33795
2018-05-07,9114.049805,9174.000000,9015.099609,9092.700195,8644.291992,57050
2018-05-08,9175.000000,9175.000000,9082.099609,9117.700195,8668.058594,91703
2018-05-09,9070.200195,9169.000000,9070.200195,9120.750000,8670.957031,24599
2018-05-10,9139.000000,9215.049805,8934.650391,8981.549805,8538.622070,44274
2018-05-11,9240.000000,9619.700195,9150.000000,9523.000000,9053.370117,208693
2018-05-14,9523.000000,9622.450195,9502.000000,9571.400391,9099.385742,49576
2018-05-15,9600.000000,9640.000000,9475.000000,9565.200195,9093.490234,88137
2018-05-16,9544.950195,9649.900391,9460.450195,9628.000000,9194.527344,50709
2018-05-17,9645.000000,9889.950195,9548.000000,9705.849609,9291.067383,82957
2018-05-18,9690.000000,9809.000000,9635.150391,9683.500000,9269.672852,85659
2018-05-21,9690.000000,9750.000000,9466.049805,9486.349609,9080.947266,41497
2018-05-22,9505.000000,9650.000000,9437.599609,9634.250000,9222.528320,53911
2018-05-23,9643.650391,9719.700195,9610.200195,9641.299805,9229.275391,36962
2018-05-24,9649.900391,9711.950195,9629.000000,9665.349609,9252.296875,29401
2018-05-25,9657.900391,9799.000000,9634.049805,9734.799805,9318.780273,30723
2018-05-28,9715.000000,9775.000000,9636.049805,9659.049805,9246.266602,36871
2018-05-29,9602.000000,9649.000000,9480.000000,9512.299805,9105.790039,43914
2018-05-30,9578.000000,9605.000000,9500.000000,9530.049805,9122.780273,59099
2018-05-31,9559.900391,9799.000000,9550.000000,9654.000000,9241.433594,149624
2018-06-01,9669.000000,9999.000000,9643.700195,9898.549805,9475.532227,148674
2018-06-04,10000.000000,10000.000000,9773.299805,9817.000000,9397.465820,37046
