Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,1367.000000,1367.000000,1340.050049,1344.500000,1301.642578,746852
2018-01-02,1345.000000,1349.800049,1328.550049,1338.599976,1295.930664,695988
2018-01-03,1344.699951,1356.800049,1335.000000,1350.349976,1307.306152,832810
2018-01-04,1350.099976,1356.150024,1341.449951,1352.250000,1309.145630,640189
2018-01-05,1351.000000,1362.949951,1348.250000,1356.550049,1313.308472,568451
2018-01-08,1348.599976,1371.000000,1348.599976,1368.400024,1324.780762,801796
2018-01-09,1374.000000,1375.900024,1356.000000,1361.300049,1317.907227,708386
2018-01-10,1361.349976,1370.000000,1355.000000,1365.800049,1322.263550,939525
2018-01-11,1357.000000,1382.900024,1357.000000,1378.650024,1334.703979,629248
2018-01-12,1380.800049,1384.400024,1357.000000,1374.000000,1330.202271,872539
2018-01-15,1375.599976,1375.599976,1364.000000,1367.199951,1323.619019,1324592
2018-01-16,1369.300049,1389.500000,1363.750000,1382.000000,1337.947144,896453
2018-01-17,1389.000000,1391.000000,1366.250000,1371.199951,1327.491455,1409691
2018-01-18,1400.000000,1406.900024,1350.599976,1356.949951,1313.695679,2465412
2018-01-19,1370.400024,1372.849976,1350.050049,1362.449951,1319.020264,1491194
2018-01-22,1363.000000,1365.000000,1346.449951,1355.099976,1311.904541,1014403
2018-01-23,1360.699951,1372.349976,1350.050049,1368.349976,1324.732300,1284895
2018-01-24,1368.000000,1372.000000,1335.050049,1365.900024,1322.360596,1819330
2018-01-25,1368.900024,1378.000000,1359.550049,1372.750000,1328.992188,2125894
2018-01-29,1370.000000,1400.000000,1367.199951,1397.300049,1352.759521,1406390
2018-01-30,1397.300049,1410.000000,1390.099976,1400.250000,1355.615601,1310365
2018-01-31,1400.000000,1400.000000,1362.599976,1369.349976,1325.700562,1491912
2018-02-01,1373.000000,1384.800049,1351.000000,1371.250000,1327.539917,1563429
2018-02-02,1352.000000,1377.900024,1352.000000,1372.199951,1328.459595,1699619
2018-02-05,1352.099976,1361.449951,1341.250000,1355.750000,1312.533936,1585136
2018-02-06,1300.000000,1348.500000,1299.000000,1325.349976,1283.103027,1540401
2018-02-07,1322.000000,1330.000000,1307.050049,1312.650024,1270.807861,1561287
2018-02-08,1325.699951,1337.550049,1305.250000,1329.550049,1287.169189,1146084
2018-02-09,1319.000000,1340.000000,1311.800049,1333.050049,1290.557739,810004
2018-02-12,1340.000000,1349.900024,1333.150024,1344.449951,1301.594238,1166428
2018-02-14,1349.800049,1353.199951,1332.000000,1349.400024,1306.386475,857401
2018-02-15,1353.000000,1364.449951,1338.750000,1358.150024,1314.857544,844856
2018-02-16,1364.000000,1364.000000,1348.000000,1352.099976,1309.000488,1091144
2018-02-19,1359.000000,1359.000000,1328.800049,1335.900024,1293.316895,495950
2018-02-20,1332.150024,1343.349976,1327.849976,1331.800049,1289.347412,688130
2018-02-21,1339.000000,1339.000000,1323.000000,1330.599976,1288.185669,1406451
2018-02-22,1330.099976,1333.800049,1313.250000,1326.449951,1284.167847,2173259
2018-02-23,1326.500000,1331.599976,1320.199951,1323.150024,1280.973145,896708
2018-02-26,1316.250000,1338.400024,1316.250000,1333.300049,1290.799561,1109668
2018-02-27,1340.000000,1352.500000,1334.099976,1346.349976,1303.433716,1316559
2018-02-28,1338.400024,1338.500000,1311.000000,1317.750000,1275.745361,1862621
2018-03-01,1320.000000,1329.000000,1314.250000,1324.250000,1282.038086,961945
2018-03-05,1320.000000,1320.949951,1293.750000,1299.750000,1258.318970,842790
2018-03-06,1300.000000,1307.900024,1289.199951,1293.199951,1251.977783,738512
2018-03-07,1293.050049,1307.599976,1291.099976,1293.849976,1252.607178,917890
2018-03-08,1300.000000,1305.550049,1284.199951,1293.150024,1251.929565,739272
