Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,9749.000000,9789.000000,9629.799805,9651.900391,9352.612305,426354
2018-01-02,9699.000000,9718.599609,9525.000000,9554.049805,9257.794922,451227
2018-01-03,9597.000000,9598.000000,9402.000000,9416.599609,9124.606445,658281
2018-01-04,9450.000000,9488.000000,9367.200195,9386.250000,9095.198242,562919
2018-01-05,9458.000000,9532.000000,9412.549805,9433.849609,9141.322266,732512
2018-01-08,9488.000000,9495.000000,9425.000000,9448.950195,9155.955078,294549
2018-01-09,9464.799805,9491.450195,9361.000000,9383.549805,9092.583008,427590
2018-01-10,9387.799805,9454.849609,9315.900391,9375.849609,9085.121094,394826
2018-01-11,9410.000000,9430.000000,9326.000000,9339.799805,9050.188477,368996
2018-01-12,9387.000000,9494.750000,9355.099609,9459.150391,9165.838867,685141
2018-01-15,9499.950195,9508.549805,9340.000000,9358.450195,9068.260742,385462
2018-01-16,9371.000000,9408.650391,9300.000000,9322.049805,9032.989258,364816
2018-01-17,9316.000000,9368.799805,9256.000000,9313.900391,9025.092773,390461
2018-01-18,9350.000000,9518.900391,9332.000000,9368.700195,9078.193359,686971
2018-01-19,9325.000000,9396.000000,9282.000000,9323.950195,9034.831055,542339
2018-01-22,9349.000000,9356.750000,9271.599609,9310.099609,9021.410156,454188
2018-01-23,9347.000000,9429.299805,9290.000000,9393.400391,9102.126953,561948
2018-01-24,9419.000000,9519.950195,9340.450195,9434.950195,9142.388672,568489
2018-01-25,9485.000000,9485.000000,9250.000000,9278.200195,8990.500000,705224
2018-01-29,9481.000000,9714.000000,9461.000000,9630.700195,9332.069336,1546624
2018-01-30,9620.000000,9675.500000,9550.000000,9571.549805,9274.752930,573988
2018-01-31,9558.049805,9585.000000,9458.900391,9509.700195,9214.821289,462650
2018-02-01,9545.000000,9563.700195,9312.000000,9401.849609,9110.315430,550971
2018-02-02,9359.000000,9359.000000,8940.000000,8990.599609,8711.816406,984189
2018-02-05,8850.150391,9120.000000,8688.000000,9080.599609,8799.026367,651062
2018-02-06,8700.000000,9113.500000,8661.599609,8984.599609,8706.001953,840339
2018-02-07,9170.000000,9170.000000,8873.000000,8921.799805,8645.151367,509440
2018-02-08,8988.900391,9060.000000,8915.000000,9030.700195,8750.673828,465683
2018-02-09,8906.000000,8986.549805,8870.000000,8936.099609,8659.006836,364892
2018-02-12,8960.000000,9150.000000,8960.000000,9117.849609,8835.121094,408523
2018-02-14,9149.900391,9157.500000,8986.000000,9001.599609,8722.475586,357737
2018-02-15,9049.000000,9090.000000,9001.000000,9020.250000,8740.548828,250781
2018-02-16,9039.900391,9070.000000,8806.849609,8836.950195,8562.932617,632659
2018-02-19,8856.000000,8865.849609,8691.650391,8724.849609,8454.306641,436138
2018-02-20,8745.000000,8768.950195,8650.000000,8722.650391,8452.176758,517802
2018-02-21,8771.000000,8795.000000,8708.200195,8782.750000,8510.412109,471756
2018-02-22,8769.000000,8769.000000,8601.500000,8634.049805,8366.323242,638857
2018-02-23,8665.000000,8738.950195,8655.049805,8698.799805,8429.065430,567960
2018-02-26,8758.000000,9055.000000,8750.049805,9005.349609,8726.109375,869374
2018-02-27,9093.000000,9114.950195,8872.599609,8891.200195,8615.500000,684609
2018-02-28,8870.000000,8934.000000,8772.000000,8850.950195,8576.497070,680125
2018-03-01,8874.000000,8936.049805,8811.349609,8873.450195,8598.299805,609369
2018-03-05,8867.000000,8867.000000,8775.000000,8795.099609,8522.378906,388180
