Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,199.050003,201.750000,199.050003,200.199997,180.160553,3593261
2018-01-02,201.250000,201.800003,199.300003,200.750000,180.655502,2465835
2018-01-03,201.500000,202.449997,200.600006,201.649994,181.465408,4605412
2018-01-04,202.000000,202.850006,200.000000,200.350006,180.295547,2364782
2018-01-05,201.300003,202.050003,200.600006,201.250000,181.105469,2769503
2018-01-08,202.000000,203.250000,200.050003,200.550003,180.475525,6636300
2018-01-09,201.100006,201.399994,200.300003,201.000000,180.880478,4151457
2018-01-10,201.899994,201.899994,198.500000,199.850006,179.845596,4899593
2018-01-11,199.100006,200.300003,197.300003,197.850006,178.045807,6921938
2018-01-12,198.100006,198.300003,195.699997,196.350006,176.695938,5294204
2018-01-15,197.800003,200.250000,195.149994,199.300003,179.350632,5603852
2018-01-16,199.100006,199.300003,194.350006,196.199997,176.560959,7428122
2018-01-17,196.000000,198.699997,194.000000,197.399994,177.640823,7319498
2018-01-18,198.600006,199.800003,195.750000,197.000000,177.280884,13839476
2018-01-19,197.000000,198.000000,194.300003,196.100006,176.470963,4546247
2018-01-22,196.149994,196.949997,195.000000,195.300003,175.751038,5531239
2018-01-23,195.300003,196.350006,194.050003,195.850006,176.245987,9075432
2018-01-24,195.300003,196.949997,195.149994,195.949997,176.335968,6222026
2018-01-25,196.699997,196.850006,193.149994,194.300003,174.851135,7393321
2018-01-29,194.500000,196.000000,194.000000,194.149994,174.716141,6189131
2018-01-30,193.800003,196.149994,190.699997,194.949997,175.436050,12839776
2018-01-31,194.949997,195.300003,192.000000,193.800003,174.401184,8084501
2018-02-01,194.500000,195.149994,189.000000,194.850006,175.346085,9578382
2018-02-02,194.500000,194.500000,191.000000,192.899994,173.591263,12422214
2018-02-05,190.000000,196.949997,190.000000,196.500000,176.830917,12373481
2018-02-06,190.000000,195.600006,190.000000,194.949997,175.436050,7591082
2018-02-07,195.800003,196.850006,193.399994,195.500000,175.931015,8053174
2018-02-08,194.000000,194.649994,192.350006,193.199997,176.067719,18864371
2018-02-09,192.000000,194.300003,191.000000,193.199997,176.067719,8540478
2018-02-12,194.199997,199.050003,193.300003,198.500000,180.897720,6608165
2018-02-14,198.449997,198.449997,193.699997,195.449997,178.118195,7792834
2018-02-15,196.000000,198.300003,194.699997,197.899994,180.350937,4968912
2018-02-16,198.100006,198.250000,194.750000,195.550003,178.209320,3516874
2018-02-19,195.600006,196.949997,193.600006,194.149994,176.933472,2437060
2018-02-20,194.899994,196.350006,193.750000,195.000000,177.708084,4769753
